Id,OwnerUserId,CreationDate,ParentId,Score,Body
132438,10468,2008-09-25T10:07:47Z,132411,0,"<p>First, i'd consider wrapping the existing C library with Pythonic goodness to provide an API in the form of a python module.  I'd look at  swig, ctypes, pyrex, and whatever else is out there these days.  The C library itself would stay there unchanged.  Saves work.  </p>

<p>But if i really had to write original Python code based on the C, there's no tool i'd use, just my brain.  C allows too many funny tricks with pointers, clever things with macros, etc that i'd never trust an automated tool even if someone pointed one out to me.  </p>

<p>I mentioned Pyrex - this is a language similar to C but also Python oriented. I haven't done much with it, but it could be easier than writing pure python, given that you're starting with C as a guide.</p>

<p>Converting from more constrained, tamer languages such as IDL (the data languages scientists like to use, not the other IDL) is hard, requiring manual and mental effort.  C?  Forget it, not until the UFO people give us their fancy software tools that are a thousand years ahead of our state of the art!</p>
"
132459,17624,2008-09-25T10:12:54Z,132411,12,"<p>There is frankly no way to mechanically and meaningfully translate C to Python without suffering an insane performance penalty. As we all know Python isn't anywhere near C speed (with current compilers and interpreters) but worse than that is that what C is good at (bit-fiddling, integer math, tricks with blocks of memory) Python is very slow at, and what Python is good at you can't express in C directly. A direct translation would therefore be extra inefficient, to the point of absurdity.</p>

<p>The much, much better approach in general is indeed to keep the C the C, and wrap it in a Python extension module (using <a href=""http://www.swig.org"">SWIG</a>, <a href=""http://www.cosc.canterbury.ac.nz/greg.ewing/python/Pyrex/"">Pyrex</a>, <a href=""http://cython.org"">Cython</a> or <a href=""http://docs.python.org/ext"">writing a wrapper manually</a>) or call the C library directly using <a href=""http://docs.python.org/lib/module-ctypes.html"">ctypes</a>. All the benefits (and downsides) of C for what's already C or you add later, and all the convenience (and downsides) of Python for any code in Python.</p>

<p>That won't satisfy your 'sandboxing' needs, but you should realize that you cannot sandbox Python particularly well anyway; it takes a lot of effort and modification of CPython, and if you forget one little hole somewhere your jail is broken. If you want to sandbox Python you should start by sandboxing the entire process, and then C extensions can get sandboxed too.</p>
"
132470,14860,2008-09-25T10:16:49Z,132411,0,"<p>Any automatic translation is going to suffer for not using the power of Python.  C-type procedural code would run very slowly if translated directly into Python, you would need to profile and replace whole sections with more Python-optimized code.</p>
"
132493,12166,2008-09-25T10:25:45Z,132411,3,"<p>The fastest way (in terms of programmer effort, not efficiency) would probably involve using an existing compiler to compile C to something simple (for example LLVM) and either:</p>

<ul>
<li>interpret that in Python (exorbitant performance penalty)</li>
<li>translate that to Python (huge performance penalty)</li>
<li>translate that to Python bytecode (big performance penalty)</li>
</ul>

<p>Translating C to Python directly is possible (and probably yields faster code than the above approaches), but you'd be essentially writing a C compiler backend, which is a huge task.</p>

<p>Edit, afterthought: A perhaps even more quick-and-dirty way of doing that is to take the parse tree for the C code, transform that to a Python data structure and interpret that in Python.</p>
"
132499,17624,2008-09-25T10:27:06Z,132488,0,"<p>Don't use a regular expression for this. You will get confused about comments containing opening tags and what not, and do the wrong thing. HTML isn't regular, and trying to modify it with a single regular expression will fail.</p>

<p>Use a HTML parser for this. BeautifulSoup is a good, easy, flexible and sturdy one that is able to handle real-world (meaning hopelessly broken) HTML. With it you can just look up all comment nodes, examine their content (you can use a regular expression for <em>that</em>, if you wish) and remove them if they need to be removed.</p>
"
132519,14484,2008-09-25T10:31:59Z,132488,1,"<p>@<a href=""#132503"" rel=""nofollow"">Benoit </a></p>

<p>Small Correction (with multiline turned on): </p>

<pre><code> ""&lt;!--\[if IE\]&gt;.*?&lt;!\[endif\]--&gt;""
</code></pre>
"
132521,7224,2008-09-25T10:32:39Z,132488,0,"<p>This works in Visual Studio 2005, where there is no line span option:</p>

<p><code>\&lt;!--\[if IE\]\&gt;{.|\n}*\&lt;!\[endif\]--\&gt;</code></p>
"
132532,5190,2008-09-25T10:34:45Z,132488,4,"<pre><code>&gt;&gt;&gt; from BeautifulSoup import BeautifulSoup, Comment
&gt;&gt;&gt; html = '&lt;html&gt;&lt;!--[if IE]&gt; bloo blee&lt;![endif]--&gt;&lt;/html&gt;'
&gt;&gt;&gt; soup = BeautifulSoup(html)
&gt;&gt;&gt; comments = soup.findAll(text=lambda text:isinstance(text, Comment) 
               and text.find('if') != -1) #This is one line, of course
&gt;&gt;&gt; [comment.extract() for comment in comments]
[u'[if IE]&gt; bloo blee&lt;![endif]']
&gt;&gt;&gt; print soup.prettify()
&lt;html&gt;
&lt;/html&gt;
&gt;&gt;&gt;
</code></pre>

<p>If your data gets BeautifulSoup confused, you can <a href=""http://www.crummy.com/software/BeautifulSoup/documentation.html#Sanitizing%20Bad%20Data%20with%20Regexps"" rel=""nofollow"">fix</a> it before hand or <a href=""http://www.crummy.com/software/BeautifulSoup/documentation.html#Customizing%20the%20Parser"" rel=""nofollow"">customize</a> the parser, among other solutions.</p>

<p>EDIT: Per your comment, you just modify the lambda passed to findAll as you need (I modified it)</p>
"
132561,1830,2008-09-25T10:46:16Z,132488,1,"<p>Here's what you'll need:</p>

<pre><code>&lt;!(|--)\[[^\]]+\]&gt;.+?&lt;!\[endif\](|--)&gt;
</code></pre>

<p>It will filter out all sorts of conditional comments including:</p>

<pre><code>&lt;!--[if anything]&gt;
    ...
&lt;[endif]--&gt;
</code></pre>

<p>and</p>

<pre><code>&lt;![if ! IE 6]&gt;
    ...
&lt;![endif]&gt;
</code></pre>

<p><hr></p>

<blockquote>
  <p><strong>EDIT3</strong>: Vinko Vrsalovic's solution works, but the actual problem why beautifulsoup failed was because of a rogue  comment within the conditional comment. Like</p>
  
     
     
     
  
  <p>Notice the  comment?</p>
  
  <p>Though my problem was solve, I would love to get a regex solution for this.</p>
</blockquote>

<p>How about this:</p>

<pre><code>(&lt;!(|--)\[[^\]]+\]&gt;.*?)(&lt;!--.+?--&gt;)(.*?&lt;!\[endif\](|--)&gt;)
</code></pre>

<p>Do a replace on that regular expression leaving \1\4 (or $1$4) as the replacement.<br />
<em>I know it has .</em>? and .+? in it, see my comment on this post._</p>
"
132652,20261,2008-09-25T11:11:33Z,119562,9,"<p>The only inconvenience I experience with using spaces instead of tabs is that you cannot easily remove an indentation level, you have to remove 4 spaces instead of just one tab.</p>
"
132682,15274,2008-09-25T11:17:18Z,129507,7,"<p>I use <strong>doctest</strong>[1] almost everywhere because I like the fact that I document and test my functions at the same time.</p>

<p>Have a look at this code:</p>

<pre><code>def throw_up(something, gowrong=False):
    """"""
    &gt;&gt;&gt; throw_up('Fish n Chips')
    Traceback (most recent call last):
    ...
    Exception: Fish n Chips

    &gt;&gt;&gt; throw_up('Fish n Chips', gowrong=True)
    'I feel fine!'
    """"""
    if gowrong:
        return ""I feel fine!""
    raise Exception(something)

if __name__ == '__main__':
    import doctest
    doctest.testmod()
</code></pre>

<p>If you put this example in a module and run it from the command line both test cases are evaluated and checked.</p>

<p>[1] <a href=""http://docs.python.org/lib/module-doctest.html"">Python documentation: 23.2 doctest -- Test interactive Python examples</a></p>
"
133017,18893,2008-09-25T12:31:12Z,132988,13,"<p>== determines if the values are equivalent, while ""is"" determines if they are the exact same object. </p>
"
133022,12213,2008-09-25T12:31:57Z,132988,5,"<p><a href=""https://docs.python.org/library/stdtypes.html#comparisons"" rel=""nofollow"">https://docs.python.org/library/stdtypes.html#comparisons</a></p>

<p><code>is</code> tests for identity
<code>==</code> tests for equality</p>

<p>Each (small) integer value is mapped to a single value, so every 3 is identical and equal. This is an implementation detail, not part of the language spec though</p>
"
133024,9567,2008-09-25T12:32:37Z,132988,439,"<p><code>is</code> will return <code>True</code> if two variables point to the same object, <code>==</code> if the objects referred to by the variables are equal.</p>

<pre><code>&gt;&gt;&gt; a = [1, 2, 3]
&gt;&gt;&gt; b = a
&gt;&gt;&gt; b is a 
True
&gt;&gt;&gt; b == a
True
&gt;&gt;&gt; b = a[:]
&gt;&gt;&gt; b is a
False
&gt;&gt;&gt; b == a
True
</code></pre>

<p>In your case, the second test only works because Python caches small integer objects, which is an implementation detail. For larger integers, this does not work:</p>

<pre><code>&gt;&gt;&gt; 1000 is 10**3
False
&gt;&gt;&gt; 1000 == 10**3
True
</code></pre>

<p>The same holds true for string literals:</p>

<pre><code>&gt;&gt;&gt; ""a"" is ""a""
True
&gt;&gt;&gt; ""aa"" is ""a"" * 2
True
&gt;&gt;&gt; x = ""a""
&gt;&gt;&gt; ""aa"" is x * 2
False
&gt;&gt;&gt; ""aa"" is intern(x*2)
True
</code></pre>

<p>Please see <a href=""http://stackoverflow.com/questions/26595/is-there-any-difference-between-foo-is-none-and-foo-none"">this question</a> as well.</p>
"
133035,3171,2008-09-25T12:34:18Z,132988,5,"<p>Your answer is correct. The <code>is</code> operator compares the identity of two objects.  The <code>==</code> operator compares the values of two objects.</p>

<p>An object's identity never changes once it has been created; you may think of it as the object's address in memory.</p>

<p>You can control comparison behaviour of object values by defining a <code>__cmp__</code> method or a <a href=""https://docs.python.org/reference/datamodel.html#basic-customization"" rel=""nofollow"">rich comparison</a> method like <code>__eq__</code>.</p>
"
133336,6760,2008-09-25T13:31:32Z,129144,9,"<p>If this is always, <em>always</em> the behaviour you want when a particular function raises an exception, you could use a decorator:</p>

<pre><code>def handle_exception(handler):
    def decorate(func):
        def call_function(*args, **kwargs):
            try:
                func(*args, **kwargs)
            except Exception, e:
                handler(e)
        return call_function
    return decorate

def baz(e):
    print(e)

@handle_exception(baz)
def foo(a, b):
    return a + b

@handle_exception(baz)
def bar(c, d):
    return c.index(d)
</code></pre>

<p>Usage:</p>

<pre><code>&gt;&gt;&gt; foo(1, '2')
unsupported operand type(s) for +: 'int' and 'str'
&gt;&gt;&gt; bar('steve', 'cheese')
substring not found
</code></pre>
"
133384,9493,2008-09-25T13:38:45Z,132058,251,"<p>I have module I use for situations like this - where a process will be running for a long time but gets stuck sometimes for unknown and irreproducible reasons.  Its a bit hacky, and only works on unix (requires signals):</p>

<pre><code>import code, traceback, signal

def debug(sig, frame):
    """"""Interrupt running process, and provide a python prompt for
    interactive debugging.""""""
    d={'_frame':frame}         # Allow access to frame object.
    d.update(frame.f_globals)  # Unless shadowed by global
    d.update(frame.f_locals)

    i = code.InteractiveConsole(d)
    message  = ""Signal received : entering python shell.\nTraceback:\n""
    message += ''.join(traceback.format_stack(frame))
    i.interact(message)

def listen():
    signal.signal(signal.SIGUSR1, debug)  # Register handler
</code></pre>

<p>To use, just call the listen() function at some point when your program starts up (You could even stick it in site.py to have all python programs use it), and let it run.  At any point, send the process a SIGUSR1 signal, using kill, or in python:</p>

<pre><code>    os.kill(pid, signal.SIGUSR1)
</code></pre>

<p>This will cause the program to break to a python console at the point it is currently at, showing you the stack trace, and letting you manipulate the variables.  Use control-d (EOF) to continue running (though note that you will probably interrupt any I/O etc at the point you signal, so it isn't fully non-intrusive.</p>

<p>I've another script that does the same thing, except it communicates with the running process through a pipe (to allow for debugging backgrounded processes etc).  Its a bit large to post here, but I've added it as a <a href=""http://code.activestate.com/recipes/576515/"">python cookbook recipe</a>.</p>
"
133898,15842,2008-09-25T15:12:20Z,130262,4,"<p>This is exactly what generators are suited to handle:</p>

<pre><code>result = (expensive(x) for x in mylist)
result = (do_something(x) for x in result if some_condition(x))
...
result = [x for x in result if x]  # finally, a list
</code></pre>

<ol>
<li>This makes it totally clear what is happening during each stage of the pipeline.</li>
<li>Explicit over implicit</li>
<li>Uses generators everywhere until the final step, so no large intermediate lists</li>
</ol>

<p>cf:  <a href=""http://www.dabeaz.com/generators/"" rel=""nofollow"">'Generator Tricks for System Programmers' by David Beazley</a></p>
"
133963,22221,2008-09-25T15:24:06Z,133860,0,"<p>Try granting the Apache user (the user that the apache service is running under) r+w permissions on that file.</p>
"
133983,8458,2008-09-25T15:26:22Z,133860,5,"<p>It sounds like the environment you apache process is running under is a little unusual.  For whatever reason, svn seems to think the user configuration files it needs are in /root.  You can avoid having svn use the root versions of the files by specifying on the command line which config directory to use, like so:</p>

<pre><code>svn --config-dir /home/myuser/.subversion checkout http://example.com/path
</code></pre>

<p>While not fixing your enviornment, it will at least allow you to have your script run properly...</p>
"
134007,4462,2008-09-25T15:30:10Z,133860,0,"<p>Doesn't Apache's error log give you a clue?</p>

<p>Maybe it has to do with SELinux. Check /var/log/audit/audit.log and adjust your SELinux configuration accordingly, if the audit.log file indicates that it's SELinux which denies Apache access.</p>
"
134023,15366,2008-09-25T15:32:22Z,133774,1,"<p>An exclusive lock ought to be enough for this problem :  </p>

<ul>
<li><a href=""http://docs.python.org/lib/lock-objects.html"" rel=""nofollow"">Python doc page</a></li>
<li><a href=""http://effbot.org/zone/thread-synchronization.htm"" rel=""nofollow"">Use example</a></li>
</ul>

<p>Define your lock object at the main level, not at the thread level, and you're done.</p>

<p>Edit in Response to comment :</p>

<p>if you define your lock (<code>lock = new Lock()</code>) at the thread level, you will have one lock object per running thread, and you really want a single lock for the file rrdtool updates, so this definition must be at the main level.</p>
"
134065,19990,2008-09-25T15:38:49Z,133886,3,"<p><code>re.match</code> is anchored.  You can give it a position argument:</p>

<pre><code>pos = 0
end = len(text)
while pos &lt; end:
    match = regexp.match(text, pos)
    # do something with your match
    pos = match.end()
</code></pre>

<p>Have a look for pygments which ships a shitload of lexers for syntax highlighting purposes with different implementations, most based on regular expressions.</p>
"
134081,8458,2008-09-25T15:40:47Z,133886,1,"<p>This isn't exactly a direct answer to your question, but you might want to look at <a href=""http://www.antlr.org"" rel=""nofollow"">ANTLR</a>.  According to <a href=""http://www.antlr.org/wiki/display/ANTLR3/Code+Generation+Targets"" rel=""nofollow"">this</a> document the python code generation target should be up to date.</p>

<p>As to your regexes, there are really two ways to go about speeding it up if you're sticking to regexes.  The first would be to order your regexes in the order of the probability of finding them in a default text.  You could figure adding a simple profiler to the code that collected token counts for each token type and running the lexer on a body of work.  The other solution would be to bucket sort your regexes (since your key space, being a character, is relatively small) and then use a array or dictionary to perform the needed regexes after performing a single discrimination on the first character.</p>

<p>However, I think that if you're going to go this route, you should really try something like <a href=""http://www.antlr.org"" rel=""nofollow"">ANTLR</a> which will be easier to maintain, faster, and less likely to have bugs.</p>
"
134168,12166,2008-09-25T15:54:53Z,133886,7,"<p>You can merge all your regexes into one using the ""|"" operator and let the regex library do the work of discerning between tokens. Some care should be taken to ensure the preference of tokens (for example to avoid matching a keyword as an identifier).</p>
"
134631,20789,2008-09-25T17:15:38Z,132988,8,"<p>They are <b>completely different</b>.  <code>is</code> checks for object identity, while <code>==</code> checks for equality (a notion that depends on the two operands' types).</p>

<p>It is only a lucky coincidence that ""<code>is</code>"" seems to work correctly with small integers (e.g. 5 == 4+1).  That is because CPython optimizes the storage of integers in the range (-5 to 256) by making them singletons: <a href=""https://docs.python.org/2/c-api/int.html#c.PyInt_FromLong"" rel=""nofollow"">https://docs.python.org/2/c-api/int.html#c.PyInt_FromLong</a></p>
"
134638,17160,2008-09-25T17:16:31Z,134626,65,"<p>If you need to assign the <code>lambda</code> to a name, use a <code>def</code> instead. <code>def</code>s are just syntactic sugar for an assignment, so the result is the same, and they are a lot more flexible and readable.</p>

<p><code>lambda</code>s can be used for <em>use once, throw away</em> functions which won't have a name.</p>

<p>However, this use case is very rare. You rarely need to pass around unnamed function objects.</p>

<p>The builtins <code>map()</code> and <code>filter()</code> need function objects, but <strong>list comprehensions</strong> and <strong>generator expressions</strong> are generally more readable than those functions and can cover all use cases, without the need of lambdas. </p>

<p>For the cases you really need a small function object, you should use the <code>operator</code> module functions, like <code>operator.add</code> instead of <code>lambda x, y: x + y</code></p>

<p>If you still need some <code>lambda</code> not covered, you might consider writing a <code>def</code>, just to be more readable. If the function is more complex than the ones at <code>operator</code> module, a <code>def</code> is probably better. </p>

<p>So, real world good <code>lambda</code> use cases are very rare.</p>
"
134651,3421,2008-09-25T17:18:16Z,134629,-1,"<p>The reverse function actually uses the ""name"" of the URL.  This is defined like so:</p>

<pre><code>urlpatterns = patterns('',
    (r'^no_monkeys/$', 'views.noMonkeys', {}, ""no-monkeys""),
    (r'^admin/(.*)', admin.site.root),
)
</code></pre>

<p>Now you would call reverse with the string ""no-monkeys"" to get the correct url.</p>

<p>Ninja Edit:  <a href=""http://docs.djangoproject.com/en/dev/topics/http/urls/#id2"" rel=""nofollow"">Here is a link</a> to the django docs on the subject.</p>
"
134659,17917,2008-09-25T17:19:05Z,132988,21,"<p>Note that this is why <code>if foo is None:</code> is the preferred null comparison for python. All null objects are really pointers to the same value, which python sets aside to mean ""None""</p>

<p><code>if x is True:</code> and <code>if x is False:</code> also work in a similar manner. False and True are two special objects, all true boolean values are True and all false boolean values are False </p>
"
134664,20789,2008-09-25T17:19:48Z,134626,6,"<p>I agree with nosklo's advice: if you need to give the function a name, use <code>def</code>.  I reserve <code>lambda</code> functions for cases where I'm just passing a brief snippet of code to another function, e.g.:</p>

<pre><code>a = [ (1,2), (3,4), (5,6) ]
b = map( lambda x: x[0]+x[1], a )
</code></pre>
"
134709,21245,2008-09-25T17:29:26Z,134626,13,"<p><a href=""http://www.amk.ca/python/writing/gvr-interview"">In this interview, </a> Guido van Rossum says he wishes he hadn't let 'lambda' into Python:</p>

<blockquote>
  <p>""<strong>Q. What feature of Python are you least pleased with?</strong><br /><br />
  Sometimes I've been too quick in accepting contributions, and later realized that it was a mistake. One example would be some of the functional programming features, such as lambda functions. lambda is a keyword that lets you create a small anonymous function; built-in functions such as map, filter, and reduce run a function over a sequence type, such as a list.<br /><br />
  In practice, it didn't turn out that well. Python only has two scopes: local and global. This makes writing lambda functions painful, because you often want to access variables in the scope where the lambda was defined, but you can't because of the two scopes. There's a way around this, but it's something of a kludge. Often it seems much easier in Python to just use a for loop instead of messing around with lambda functions. map and friends work well only when there's already a built-in function that does what you want.</p>
</blockquote>

<p>IMHO, Iambdas can be convenient sometimes, but usually are convenient at the expense of readibility. Can you tell me what this does:</p>

<pre><code>str(reduce(lambda x,y:x+y,map(lambda x:x**x,range(1,1001))))[-10:]
</code></pre>

<p>I wrote it, and it took me a minute to figure it out. This is from Project Euler - i won't say which problem because i hate spoilers, but it runs in 0.124 seconds :)</p>
"
134803,19784,2008-09-25T17:47:10Z,124171,1,"<p>The Perl implementation uses the <a href=""http://en.wikipedia.org/wiki/Mmap"" rel=""nofollow"">mmap</a> system call.  What that call does is establish a pointer which to the process appears to be a normal segment of memory or buffer to the program.  It maps the contents of a file to a region of memory.   There are performances advantages of doing this vs normal file IO (read) - one is that there are no user-space library calls necessary to get access to the data, another is that there are often less copy operations necessary (eg: moving data between kernel and user space).</p>

<p>Perl's strings and regular expressions are 8-bit byte based (as opposed to utf16 for Java for example), so Perl's native 'character type' is the same encoding of the mmapped file.</p>

<p>When the regular expression engine then operates on the mmap backed variable, it is directly accessing the file data via the mamped memory region - without going through Perl's IO functions, or even libc's IO functions.</p>

<p>The mmap is probably largely responsible for the performance difference vs the Python version using the normal Python IO libraries -  which additionally introduce the overhead of looking for line breaks.</p>

<p>The Perl program also supports a -J to parallelize the processing, where the oepen ""-|"" causes a fork() where the file handle in the parent is to the child's stdout.  The child processes serialize their results to stdout and the parent de-serializes them to coordinate and summarize the results.</p>
"
134942,17160,2008-09-25T18:07:37Z,134934,46,"<pre><code>x = [1, 10, 100]
for i in x:
    print '%02d' % i
</code></pre>

<p>results:</p>

<pre><code>01
10
100
</code></pre>

<p>Read <a href=""https://pyformat.info/"">more information about string formatting using %</a> in the documentation.</p>
"
134951,3421,2008-09-25T18:08:21Z,134934,405,"<p>Here you are:</p>

<pre><code>print ""%02d"" % (1,)
</code></pre>

<p>Basically <strong>%</strong> is like <code>printf</code> or <code>sprint</code>.</p>
"
134961,18017,2008-09-25T18:10:01Z,134934,3,"<p>Use a format string - <a href=""http://docs.python.org/lib/typesseq-strings.html"" rel=""nofollow"">http://docs.python.org/lib/typesseq-strings.html</a></p>

<p>For example:</p>

<pre><code>python -c 'print ""%(num)02d"" % {""num"":5}'
</code></pre>
"
135050,3560,2008-09-25T18:25:07Z,135035,7,"<pre><code>import sys
sys.path
</code></pre>
"
135051,3421,2008-09-25T18:25:18Z,135035,44,"<p>I think you're looking for <a href=""https://docs.python.org/3/library/sys.html#sys.path"">sys.path</a></p>

<pre><code>import sys
print (sys.path)
</code></pre>
"
135070,21450,2008-09-25T18:28:16Z,135041,11,"<p><code>xrange()</code> is more efficient because instead of generating a list of objects, it just generates one object at a time. Instead of 100 integers, and all of their overhead, and the list to put them in, you just have one integer at a time. Faster generation, better memory use, more efficient code.</p>

<p>Unless I specifically need a list for something, I always favor <code>xrange()</code></p>
"
135074,17624,2008-09-25T18:28:49Z,135041,34,"<p>You should favour <code>range()</code> over <code>xrange()</code> only when you need an actual list. For instance, when you want to modify the list returned by <code>range()</code>, or when you wish to slice it. For iteration or even just normal indexing, <code>xrange()</code> will work fine (and usually much more efficiently). There is a point where <code>range()</code> is a bit faster than <code>xrange()</code> for very small lists, but depending on your hardware and various other details, the break-even can be at a result of length 1 or 2; not something to worry about. Prefer <code>xrange()</code>.</p>
"
135078,3114,2008-09-25T18:29:30Z,130587,2,"<p>You might want to look into PropertySheets. These are files containing Visual C++ settings, including user macros. The sheets can inherit from other sheets and are attached to VC++ projects using the PropertyManager View in Visual Studio. When you create one of these sheets, there is an interface for creating user macros. When you add a macro using this mechanism, there is a checkbox for setting the user macro as an environment variable. We use this type of mechanism in our build system to rapidly set up projects to perform out-of-place builds. Our various build directories are all defined as user macros. I have not actually verified that the environment variables are set in an external script called from post-build. I tend to use these macros as command line arguments to my post-build scripts - but I would expect accessing them as environment variables should work for you.</p>
"
135081,13990,2008-09-25T18:29:50Z,135041,2,"<p>Go with range for these reasons:</p>

<p>1) xrange will be going away in newer Python versions.  This gives you easy future compatibility.</p>

<p>2) range will take on the efficiencies associated with xrange.</p>
"
135114,9493,2008-09-25T18:34:38Z,135041,370,"<p>For performance, especially when you're iterating over a large range, <code>xrange()</code> is usually better.  However, there are still a few cases why you might prefer <code>range()</code>:</p>

<ul>
<li><p>In python 3, <code>range()</code> does what <code>xrange()</code> used to do and <code>xrange()</code> does not exist.  If you want to write code that will run on both Python 2 and Python 3, you can't use <code>xrange()</code>.</p></li>
<li><p><code>range()</code> can actually be faster in some cases - eg. if iterating over the same sequence multiple times.  <code>xrange()</code> has to reconstruct the integer object every time, but <code>range()</code> will have real integer objects.  (It will always perform worse in terms of memory however)</p></li>
<li><p><code>xrange()</code> isn't usable in all cases where a real list is needed.  For instance, it doesn't support slices, or any list methods.</p></li>
</ul>

<p>[Edit] There are a couple of posts mentioning how <code>range()</code> will be upgraded by the 2to3 tool.  For the record, here's the output of running the tool on some sample usages of <code>range()</code> and <code>xrange()</code></p>

<pre><code>RefactoringTool: Skipping implicit fixer: buffer
RefactoringTool: Skipping implicit fixer: idioms
RefactoringTool: Skipping implicit fixer: ws_comma
--- range_test.py (original)
+++ range_test.py (refactored)
@@ -1,7 +1,7 @@

 for x in range(20):
-    a=range(20)
+    a=list(range(20))
     b=list(range(20))
     c=[x for x in range(20)]
     d=(x for x in range(20))
-    e=xrange(20)
+    e=range(20)
</code></pre>

<p>As you can see, when used in a for loop or comprehension, or where already wrapped with list(), range is left unchanged.</p>
"
135157,11527,2008-09-25T18:43:06Z,134934,172,"<p>In Python 3, you would use the format() string method:</p>

<pre><code>for i in (1, 10, 100):
    print('{num:02d}'.format(num=i))
</code></pre>

<p>or using the built-in (for a single number):</p>

<pre><code>print(format(i, '02d'))
</code></pre>

<p>See the <a href=""http://www.python.org/dev/peps/pep-3101"">PEP-3101</a> documentation for the new formatting functions.</p>
"
135209,13820,2008-09-25T18:52:54Z,132411,-1,"<p>You can always compile the C code, and load in the libraries using ctypes in python.</p>
"
135228,16490,2008-09-25T18:55:58Z,135041,7,"<p>range() returns a list, xrange() returns an xrange object.</p>

<p>xrange() is a bit faster, and a bit more memory efficient. But the gain is not very large.</p>

<p>The extra memory used by a list is of course not just wasted, lists have more functionality (slice, repeat, insert, ...). Exact differences can be found in the <a href=""http://docs.python.org/typesseq.html"">documentation</a>. There is no bonehard rule, use what is needed.</p>

<p>Python 3.0 is still in development, but IIRC range() will very similar to xrange() of 2.X and list(range()) can be used to generate lists.</p>
"
135267,3560,2008-09-25T19:02:00Z,135246,1,"<p>What's your code for reading the binary data? Make sure you're copying the data into properly-sized types like <code>int32_t</code> instead of just <code>int</code>.</p>
"
135271,429,2008-09-25T19:02:20Z,135246,0,"<p>Why aren't you using the <a href=""http://docs.python.org/lib/module-struct.html"" rel=""nofollow"">struct</a> package?</p>
"
135273,22277,2008-09-25T19:02:46Z,135035,40,"<p>You can also make additions to this path with the PYTHONPATH environment variable at runtime, in addition to:</p>

<pre><code>import sys
sys.path.append('/home/user/python-libs')
</code></pre>
"
135276,17624,2008-09-25T19:03:02Z,135246,2,"<p>The 'struct' module should be able to do this, although alignment of structs in the middle of the data is always an issue. It's not very hard to get it right, however: find out (once) what boundary the structs-in-structs align to, then pad (manually, with the 'x' specifier) to that boundary. You can doublecheck your padding by comparing struct.calcsize() with your actual data. It's certainly easier than writing a C extension for it.</p>

<p>In order to keep using Py_BuildValue() like that, you have two options. You can determine the size of time_t at compiletime (in terms of fundamental types, so 'an int' or 'a long' or 'an ssize_t') and then use the right format character to Py_BuildValue -- 'i' for an int, 'l' for a long, 'n' for an ssize_t. Or you can use PyInt_FromSsize_t() manually, in which case the compiler does the upcasting for you, and then use the 'O' format characters to pass the result to Py_BuildValue.</p>
"
135290,8458,2008-09-25T19:04:57Z,134387,1,"<p>I'm redacting my response and upvoting the other answer by Ben Bangert, as it's the correct one.  I answered and have since learned the correct way (mentioned below).  If you really want to, check out the history of this answer to see the wrong (but working) solution I originally proposed.</p>
"
135311,21450,2008-09-25T19:07:22Z,135246,3,"<p>Explicitly specify that your data types (e.g. integers) are 32-bit. Otherwise if you have two integers next to each other when you read them they will be read as one 64-bit integer.</p>

<p>When you are dealing with cross-platform issues, the two main things to watch out for are:</p>

<ol>
<li>Bitness. If your packed data is written with 32-bit ints, then all of your code must explicitly specify 32-bit ints when reading <em>and</em> writing.</li>
<li>Byte order. If you move your code from Intel chips to PPC or SPARC, your byte order will be wrong. You will have to import your data and then byte-flip it so that it matches up with the current architecture. Otherwise 12 (<code>0x0000000C</code>) will be read as 201326592 (<code>0x0C000000</code>).</li>
</ol>

<p>Hopefully this helps.</p>
"
135318,17624,2008-09-25T19:08:31Z,135303,22,"<p>In Python 2.5, there is</p>

<pre><code>A if C else B
</code></pre>

<p>which behaves a lot like ?: in C. However, it's frowned upon for two reasons: readability, and the fact that there's usually a simpler way to approach the problem. For instance, in your case:</p>

<pre><code>stringValue = otherString or defaultString
</code></pre>
"
135342,21450,2008-09-25T19:11:18Z,135303,1,"<p>It's never a bad thing to write readable, expressive code.</p>

<pre><code>if otherString:
   stringValue = otherString
else:
   stringValue = defaultString
</code></pre>

<p>This type of code is longer and more expressive, but also more readable and less likely to get tripped over or mis-edited down the road. Don't be afraid to write expressively - readable code should be a goal, not a byproduct.</p>
"
135353,22277,2008-09-25T19:13:39Z,134626,3,"<p>The primary use of lambda has always been for simple callback functions, and for map, reduce, filter, which require a function as an argument. With list comprehensions becoming the norm, and the added allowed if as in:</p>

<pre><code>x = [f for f in range(1, 40) if f % 2]
</code></pre>

<p>it's hard to imagine a real case for the use of lambda in daily use. As a result, I'd say, avoid lambda and create nested functions.</p>
"
135354,8458,2008-09-25T19:14:05Z,135303,-1,"<p>You can take advantage of the fact that logical expressions return their value, and not just true or false status.  For example, you can always use:</p>

<pre><code>result = question and firstanswer or secondanswer
</code></pre>

<p>With the caveat that it doesn't work like the ternary operator if firstanswer is false.  This is because question is evaluated first, assuming it's true firstanswer is returned unless firstanswer is false, so this usage fails to act like the ternary operator.  If you know the values, however, there is usually no problem.  An example would be:</p>

<pre><code>result = choice == 7 and ""Seven"" or ""Another Choice""
</code></pre>
"
